,0
1706,100001544377845
1707,100001534435713
1708,100001519153374
1709,100001466086932
1710,100001434222409
1711,100001347805084
1712,100001338717829
1713,100001263045384
1714,100001256931988
1715,100001244655311
1716,100001233366781
1717,100001227776208
1718,100001217245057
1719,100001215782200
1720,100001142485403
1721,100001031477411
1722,100000996188391
1723,100000990789211
1724,100000942452702
1725,100000847597095
1726,100000737236381
1727,100000730036305
1728,100000702627390
1729,100000700280772
1730,100000605703409
1731,100000598008763
1732,100000568031397
1733,100000545800747
1734,100000511747159
1735,100000497607453
1736,100000467500900
1737,100000462799837
1738,100000452587943
1739,100000448866393
1740,100000434921609
1741,100000413791303
1742,100000394224011
1743,100000388020979
1744,100000386409110
1745,100000383281234
1746,100000381520420
1747,100000375040667
1748,100000363440304
1749,100000352930662
1750,100000351108414
1751,100000346535792
1752,100000335428242
1753,100000330755184
1754,100000328322378
1755,100000296322000
1756,100000295512055
1757,100000294702835
1758,100000291111693
1759,100000279897016
1760,100000275434019
1761,100000275043810
1762,100000271898145
1763,100000266679770
1764,100000263438806
1765,100000259466072
1766,100000249505846
1767,100000246245084
1768,100000243941410
1769,100000243720328
1770,100000243054274
1771,100000229136414
1772,100000226814808
1773,100000221029627
1774,100000214655006
1775,100011993418543
1776,100000209641787
1777,100000207415219
1778,100000205444536
1779,100000200343355
1780,100000191181818
1781,100000189720411
1782,100000170191688
1783,100000170019928
1784,100000169138833
1785,100000168015386
1786,100000162405420
1787,100000153811486
1788,100000145045729
1789,100000133914375
1790,100000131132780
1791,100000128362260
1792,100000127177782
1793,100000123672393
1794,100000116695646
1795,100000111738335
1796,100000105712240
1797,100000103004086
1798,100000102835333
1799,100000101245379
1800,100000089234554
1801,100000072366702
1802,100000072094941
1803,100000061638907
1804,100000048508366
1805,100000046722365
1806,100000039635001
1807,100000014117698
1808,1850982180
1809,1827891390
1810,1816824646
1811,1788104352
1812,1783642985
1813,1780775167
1814,1751451689
1815,1722255557
1816,1657929625
1817,1552497237
1818,1514694023
1819,1455650778
1820,1446083639
1821,1427318509
1822,1385394849
1823,1351315650
1824,1346738756
1825,1337650516
1826,1320425793
1827,1274132061
1828,1232253158
1829,1124786853
1830,1073029410
1831,761057835
1832,736803682
1833,712902663
1834,700538960
1835,690914079
1836,677747794
1837,656653557
1838,654796048
1839,653166473
1840,647428735
1841,621862054
1842,612739396
1843,606066885
1844,598735697
1845,595860560
1846,588090283
1847,100000276135840
1848,100000391313541
1849,100013681801905
1850,100009876161730
1851,1511606045551061
1852,100012813271900
1853,100003557258336
1854,100034633313534
1855,100000120561527
1856,100007360962086
1857,100003543854513
1858,100005155449544
1859,1111914929
1860,100000328830773
1861,100010617133883
1862,100001114476720
1863,100007211839330
1864,100004347136993
1865,100000294306669
1866,100008508129114
1867,100000121130835
1868,1476708320
1869,100002294974833
1870,1667114860
1871,100034624142308
1872,100000341157115
1873,1431830788
1874,100005298349253
1875,100017791325277
1876,100014504192845
1877,100008948673019
1878,100008228766001
1879,100004861208699
1880,100004584694516
1881,100004151419048
1882,100003928711406
1883,100003287384414
1884,100002889807940
1885,100001782533888
1886,100001032671123
1887,100000694425260
1888,100000507004223
1889,100000440202030
1890,100000435505039
1891,100000283917595
1892,100000253378281
1893,100000195013146
1894,100000123534094
1895,100000019859499
1896,100000428659174
1897,100000147022110
1898,100012494733303
1899,100005283336562
1900,100034379599679
1901,100002793028421
1902,100003664250926
1903,100007389973503
1904,100006213396842
1905,100007802718293
1906,100005874575879
1907,100000084685327
1908,100013634826248
1909,100008195525717
1910,100000050054390
1911,100010083130258
1912,100009170949820
1913,100002255623960
1914,100000935996857
1915,100016514855583
1916,100000284691307
1917,1628561756
1918,100001047153664
1919,100000161426156
1920,100000221902818
1921,100000171165585
1922,1346105487
1923,100000702796315
1924,100000477163884
1925,100006243068474
1926,100035302575085
1927,100032377807546
1928,100030970967002
1929,100029056838564
1930,100028285094610
1931,100026543716373
1932,100025263032934
1933,100025046287716
1934,100022581101162
1935,100021891591150
1936,100019122374406
1937,100018638288019
1938,100017411111131
1939,100015324842541
1940,100015107376084
1941,100014473665010
1942,100014133343997
1943,100013848725188
1944,100013730612780
1945,100013470810276
1946,100013157590484
1947,100012387492288
1948,100011321531434
1949,100011042584173
1950,100010979222582
1951,100010694703286
1952,100010343383217
1953,100010052085452
1954,100009502246450
1955,100009450990288
1956,100008618289049
1957,100008329921307
1958,100008035952669
1959,100007948832798
1960,100007858391762
1961,100007844020147
1962,100007771502939
1963,100007754199777
1964,100007576699046
1965,100007543924903
1966,100006900870501
1967,100006820119224
1968,100006436178221
1969,100006093672651
1970,100006069462643
1971,100006000348460
1972,100005939465684
1973,100005920842506
1974,100005817764367
1975,100005755800438
1976,100005743143247
1977,100005664549712
1978,100005138473535
1979,100005067791727
1980,100004927363231
1981,100004733911241
1982,100004415407969
1983,100004332663334
1984,100004237688993
1985,100004232828958
1986,100003822622776
1987,100003651520821
1988,100003389049844
1989,100003350523926
1990,100003295840084
1991,100003229215534
1992,100003189569076
1993,100003112834367
1994,100003036928815
1995,100002988743387
1996,100002920284340
1997,100002824075899
1998,100002770839933
1999,100002759909018
2000,100002598595879
2001,100002591130791
2002,100002559638958
2003,100002553090343
2004,100002543982056
2005,100002504164049
2006,100002500069963
2007,100002467704986
2008,100002309078279
2009,100002272783740
2010,100002264580842
2011,100002151367670
2012,100002141226100
2013,100002138235408
2014,100002127867654
2015,100002071422243
2016,100001937895509
2017,100001924443747
2018,100001922045647
2019,100001904986838
2020,100001723907002
2021,100001723020798
2022,100001694282785
2023,100001618309922
2024,100001478718083
2025,100001466388279
2026,100001448281165
2027,100001352077946
2028,100001279187958
2029,100001232210134
2030,100000987679611
2031,100000881356947
2032,100000873363523
2033,100000851973758
2034,100000838596480
2035,100000732031497
2036,100000720413471
2037,100000684994115
2038,100000670087891
2039,100000660395997
2040,100000571755212
2041,100000554755561
2042,100000550410647
2043,100000486511864
2044,100000477676145
2045,100000435123371
2046,100000425971255
2047,100000416690025
2048,100000389151847
2049,100000366920533
2050,100000361601000
2051,100000359617220
2052,100000353373698
2053,100000353064882
2054,100000324925306
2055,100000305947135
2056,100000294352504
2057,100000289038615
2058,100000283069154
2059,100000282680291
2060,100000268376581
2061,100000252581341
2062,100000242432198
2063,100000237060519
2064,100000232055965
2065,100000231320044
2066,100000221284857
2067,100000182393248
2068,100000157240364
2069,100000137757204
2070,100000129878801
2071,100000129234147
2072,100000120516144
2073,100000105477482
2074,100000066893941
2075,100000055325273
2076,100000051290654
2077,100000037910251
2078,1811012676
2079,1803448320
2080,1788837745
2081,1757717209
2082,1622930300
2083,1610357249
2084,1604768696
2085,1498038881
2086,1476176263
2087,1427706457
2088,1419003988
2089,1406410597
2090,1135929692
2091,1113532578
2092,748719542
2093,665051193
2094,648863168
2095,648501625
2096,638670908
2097,621423079
2098,612572131
2099,578485964
2100,555318078
2101,534768966
2102,526677595
2103,100001034911691
2104,100036945527188
2105,1389055273
2106,100004049483694
2107,100006634418504
2108,100005489464394
2109,100028541055541
2110,100000093616814
2111,100000690925349
2112,100000190453683
2113,100001239349099
2114,100006061980530
2115,100006173254581
2116,100003398928435
2117,1283763235
2118,1520412393
2119,100022093370855
2120,100002339699139
2121,100008213040796
2122,100005922785810
2123,100006456609790
2124,1654816559
2125,1803980402
2126,100008234643768
2127,100008195382022
2128,100004940744183
2129,100004749942369
2130,100004515122604
2131,100004182008684
2132,100004005377263
2133,100003873135038
2134,100002061042386
2135,100001982079444
2136,100001914061891
2137,100001872403274
2138,100001565628102
2139,100001195812340
2140,100000244947447
2141,100000066164424
2142,100000030668150
2143,1636411117
2144,1389936558
2145,646346639
2146,610522896
2147,567888847
2148,1206426117
2149,689627961
2150,100024917675762
2151,100014281380370
2152,100010453321277
2153,100000479163128
2154,100006415774368
2155,100002590055297
2156,100000293007936
2157,100010636423915
2158,100010783628817
2159,100007883437102
2160,100001949537646
2161,100017489914425
2162,100001036412081
2163,100000374084913
2164,100011506294766
2165,100034890940314
2166,100003308875705
2167,100010382825348
2168,100007843624300
2169,100027448207570
2170,100021998320043
2171,100010135775682
2172,100008155873635
2173,100004502527342
2174,100004086360221
2175,100003259814489
2176,525374394
2177,1562533060
2178,100002316500449
2179,1026737334
2180,100003581991006
2181,1720815635
